locationId,rate,2015,2016,2017
22168,Total de víctimas de lesiones dolosas,46,46,48
22168,Total de víctimas de muertes en siniestros viales,5,5,7
22168,Total de víctimas de lesiones culposas en siniestros viales,33,31,30
22168,Total de víctimas de violaciones,4,2,0
22168,Total de víctimas de otros delitos contra la integridad sexual,2,6,11
22168,Total de hechos de amenazas,9,13,24
22168,Total de delitos contra la propiedad,320,337,522
22168,Total de hechos de robos,118,120,173
22168,Total de hechos de hurtos,176,194,308
22168,Total de víctimas de trata de personas por provincia de origen,,,
22168,Total de víctimas de trata de personas por provincia de captación,,,
22105,Total de hechos delictivos,34,205,317
22105,Total de víctimas de delitos contra las personas,4,10,11
22105,Total de víctimas de homicidios dolosos,2,2,1
22105,Total de víctimas de lesiones dolosas,1,7,9
22105,Total de víctimas de muertes en siniestros viales,1,0,0
22105,Total de víctimas de lesiones culposas en siniestros viales,0,0,1
22105,Total de víctimas de violaciones,0,0,0
22105,Total de víctimas de otros delitos contra la integridad sexual,0,2,1
22105,Total de hechos de amenazas,1,0,3
22105,Total de delitos contra la propiedad,27,188,298
22105,Total de hechos de robos,13,84,125
22105,Total de hechos de hurtos,12,93,158
22105,Total de víctimas de trata de personas por provincia de origen,,,
22105,Total de víctimas de trata de personas por provincia de captación,,,
22007,Total de hechos delictivos,173,230,247
22007,Total de víctimas de delitos contra las personas,56,55,44
22007,Total de víctimas de homicidios dolosos,1,4,0
22007,Total de víctimas de lesiones dolosas,25,20,21
22007,Total de víctimas de muertes en siniestros viales,5,1,4
22007,Total de víctimas de lesiones culposas en siniestros viales,20,21,7
22007,Total de víctimas de violaciones,8,1,2
22007,Total de víctimas de otros delitos contra la integridad sexual,1,6,15
22007,Total de hechos de amenazas,16,11,11
22007,Total de delitos contra la propiedad,89,147,165
22007,Total de hechos de robos,36,67,66
22007,Total de hechos de hurtos,43,67,83
22007,Total de víctimas de trata de personas por provincia de origen,,,
22007,Total de víctimas de trata de personas por provincia de captación,,,
22014,Total de hechos delictivos,437,562,542
22014,Total de víctimas de delitos contra las personas,95,106,142
22014,Total de víctimas de homicidios dolosos,2,0,1
22014,Total de víctimas de lesiones dolosas,45,48,83
22014,Total de víctimas de muertes en siniestros viales,6,9,9
22014,Total de víctimas de lesiones culposas en siniestros viales,28,24,42
22014,Total de víctimas de violaciones,2,1,3
22014,Total de víctimas de otros delitos contra la integridad sexual,13,10,11
22014,Total de hechos de amenazas,24,45,64
22014,Total de delitos contra la propiedad,281,370,319
22014,Total de hechos de robos,83,95,88
22014,Total de hechos de hurtos,161,237,175
22014,Total de víctimas de trata de personas por provincia de origen,,,
22014,Total de víctimas de trata de personas por provincia de captación,,,
22028,Total de hechos delictivos,134,611,533
22028,Total de víctimas de delitos contra las personas,35,54,84
22028,Total de víctimas de homicidios dolosos,3,1,0
22028,Total de víctimas de lesiones dolosas,24,27,53
22028,Total de víctimas de muertes en siniestros viales,1,11,12
22028,Total de víctimas de lesiones culposas en siniestros viales,1,8,15
22028,Total de víctimas de violaciones,0,5,0
22028,Total de víctimas de otros delitos contra la integridad sexual,0,8,9
22028,Total de hechos de amenazas,4,22,21
22028,Total de delitos contra la propiedad,54,470,389
22028,Total de hechos de robos,30,211,177
22028,Total de hechos de hurtos,21,214,184
22028,Total de víctimas de trata de personas por provincia de origen,,,
22028,Total de víctimas de trata de personas por provincia de captación,,,
22021,Total de hechos delictivos,1112,1439,2032
22021,Total de víctimas de delitos contra las personas,364,322,395
22021,Total de víctimas de homicidios dolosos,7,12,10
22021,Total de víctimas de lesiones dolosas,213,163,251
22021,Total de víctimas de muertes en siniestros viales,17,13,13
22021,Total de víctimas de lesiones culposas en siniestros viales,107,106,84
22021,Total de víctimas de violaciones,8,8,4
22021,Total de víctimas de otros delitos contra la integridad sexual,10,23,28
22021,Total de hechos de amenazas,130,94,161
22021,Total de delitos contra la propiedad,533,905,1347
22021,Total de hechos de robos,255,376,528
22021,Total de hechos de hurtos,238,440,677
22021,Total de víctimas de trata de personas por provincia de origen,,,
22021,Total de víctimas de trata de personas por provincia de captación,,,
22043,Total de hechos delictivos,116,91,171
22043,Total de víctimas de delitos contra las personas,38,27,68
22043,Total de víctimas de homicidios dolosos,1,1,0
22043,Total de víctimas de lesiones dolosas,16,15,49
22043,Total de víctimas de muertes en siniestros viales,3,1,0
22043,Total de víctimas de lesiones culposas en siniestros viales,13,9,17
22043,Total de víctimas de violaciones,3,2,0
22043,Total de víctimas de otros delitos contra la integridad sexual,10,2,6
22043,Total de hechos de amenazas,4,4,21
22043,Total de delitos contra la propiedad,41,40,83
22043,Total de hechos de robos,8,14,13
22043,Total de hechos de hurtos,25,21,55
22043,Total de víctimas de trata de personas por provincia de origen,,,
22043,Total de víctimas de trata de personas por provincia de captación,,,
22049,Total de hechos delictivos,24,56,107
22049,Total de víctimas de delitos contra las personas,8,3,11
22049,Total de víctimas de homicidios dolosos,0,0,0
22049,Total de víctimas de lesiones dolosas,5,2,7
22049,Total de víctimas de muertes en siniestros viales,1,0,2
22049,Total de víctimas de lesiones culposas en siniestros viales,1,1,2
22049,Total de víctimas de violaciones,0,2,0
22049,Total de víctimas de otros delitos contra la integridad sexual,1,1,0
22049,Total de hechos de amenazas,0,1,6
22049,Total de delitos contra la propiedad,11,44,90
22049,Total de hechos de robos,9,18,30
22049,Total de hechos de hurtos,2,26,54
22049,Total de víctimas de trata de personas por provincia de origen,,,
22049,Total de víctimas de trata de personas por provincia de captación,,,
22056,Total de hechos delictivos,227,182,158
22056,Total de víctimas de delitos contra las personas,43,58,57
22056,Total de víctimas de homicidios dolosos,1,0,1
22056,Total de víctimas de lesiones dolosas,11,22,21
22056,Total de víctimas de muertes en siniestros viales,3,2,4
22056,Total de víctimas de lesiones culposas en siniestros viales,24,27,30
22056,Total de víctimas de violaciones,2,0,1
22056,Total de víctimas de otros delitos contra la integridad sexual,5,5,9
22056,Total de hechos de amenazas,15,8,5
22056,Total de delitos contra la propiedad,145,93,80
22056,Total de hechos de robos,38,23,22
22056,Total de hechos de hurtos,87,54,41
22056,Total de víctimas de trata de personas por provincia de origen,,,
22056,Total de víctimas de trata de personas por provincia de captación,,,
22063,Total de hechos delictivos,1115,1878,1573
22063,Total de víctimas de delitos contra las personas,247,246,322
22063,Total de víctimas de homicidios dolosos,5,4,1
22063,Total de víctimas de lesiones dolosas,106,120,169
22063,Total de víctimas de muertes en siniestros viales,15,6,11
22063,Total de víctimas de lesiones culposas en siniestros viales,95,94,125
22063,Total de víctimas de violaciones,18,12,4
22063,Total de víctimas de otros delitos contra la integridad sexual,24,15,32
22063,Total de hechos de amenazas,71,150,147
22063,Total de delitos contra la propiedad,684,1301,981
22063,Total de hechos de robos,231,423,314
22063,Total de hechos de hurtos,385,695,538
22063,Total de víctimas de trata de personas por provincia de origen,,,
22063,Total de víctimas de trata de personas por provincia de captación,,,
22070,Total de hechos delictivos,77,143,240
22070,Total de víctimas de delitos contra las personas,20,46,51
22070,Total de víctimas de homicidios dolosos,1,2,4
22070,Total de víctimas de lesiones dolosas,9,18,25
22070,Total de víctimas de muertes en siniestros viales,1,4,6
22070,Total de víctimas de lesiones culposas en siniestros viales,6,20,14
22070,Total de víctimas de violaciones,0,1,1
22070,Total de víctimas de otros delitos contra la integridad sexual,1,4,11
22070,Total de hechos de amenazas,7,1,22
22070,Total de delitos contra la propiedad,48,76,150
22070,Total de hechos de robos,17,36,40
22070,Total de hechos de hurtos,22,36,103
22070,Total de víctimas de trata de personas por provincia de origen,,,
22070,Total de víctimas de trata de personas por provincia de captación,,,
22077,Total de hechos delictivos,441,391,363
22077,Total de víctimas de delitos contra las personas,112,55,105
22077,Total de víctimas de homicidios dolosos,1,0,0
22077,Total de víctimas de lesiones dolosas,71,27,68
22077,Total de víctimas de muertes en siniestros viales,3,4,4
22077,Total de víctimas de lesiones culposas en siniestros viales,28,18,26
22077,Total de víctimas de violaciones,1,1,1
22077,Total de víctimas de otros delitos contra la integridad sexual,5,5,9
22077,Total de hechos de amenazas,45,32,52
22077,Total de delitos contra la propiedad,273,273,194
22077,Total de hechos de robos,94,98,55
22077,Total de hechos de hurtos,128,128,94
22077,Total de víctimas de trata de personas por provincia de origen,,,
22077,Total de víctimas de trata de personas por provincia de captación,,,
22084,Total de hechos delictivos,1527,1463,1480
22084,Total de víctimas de delitos contra las personas,440,410,438
22084,Total de víctimas de homicidios dolosos,8,5,6
22084,Total de víctimas de lesiones dolosas,216,162,182
22084,Total de víctimas de muertes en siniestros viales,12,9,17
22084,Total de víctimas de lesiones culposas en siniestros viales,165,212,195
22084,Total de víctimas de violaciones,13,2,10
22084,Total de víctimas de otros delitos contra la integridad sexual,16,16,28
22084,Total de hechos de amenazas,214,142,167
22084,Total de delitos contra la propiedad,706,775,718
22084,Total de hechos de robos,217,278,188
22084,Total de hechos de hurtos,374,426,432
22084,Total de víctimas de trata de personas por provincia de origen,,,
22084,Total de víctimas de trata de personas por provincia de captación,,,
22091,Total de hechos delictivos,56,225,378
22091,Total de víctimas de delitos contra las personas,21,48,41
22091,Total de víctimas de homicidios dolosos,1,1,3
22091,Total de víctimas de lesiones dolosas,6,17,14
22091,Total de víctimas de muertes en siniestros viales,1,4,3
22091,Total de víctimas de lesiones culposas en siniestros viales,11,19,20
22091,Total de víctimas de violaciones,0,4,1
22091,Total de víctimas de otros delitos contra la integridad sexual,2,3,4
22091,Total de hechos de amenazas,3,8,22
22091,Total de delitos contra la propiedad,31,162,307
22091,Total de hechos de robos,12,51,74
22091,Total de hechos de hurtos,17,103,206
22091,Total de víctimas de trata de personas por provincia de origen,,,
22091,Total de víctimas de trata de personas por provincia de captación,,,
22098,Total de hechos delictivos,970,982,1166
22098,Total de víctimas de delitos contra las personas,242,225,310
22098,Total de víctimas de homicidios dolosos,5,4,2
22098,Total de víctimas de lesiones dolosas,146,114,205
22098,Total de víctimas de muertes en siniestros viales,11,4,3
22098,Total de víctimas de lesiones culposas en siniestros viales,56,71,73
22098,Total de víctimas de violaciones,10,7,1
22098,Total de víctimas de otros delitos contra la integridad sexual,9,16,23
22098,Total de hechos de amenazas,58,70,93
22098,Total de delitos contra la propiedad,554,575,729
22098,Total de hechos de robos,242,259,294
22098,Total de hechos de hurtos,254,245,356
22098,Total de víctimas de trata de personas por provincia de origen,,,
22098,Total de víctimas de trata de personas por provincia de captación,,,
22112,Total de hechos delictivos,222,219,326
22112,Total de víctimas de delitos contra las personas,53,66,122
22112,Total de víctimas de homicidios dolosos,0,1,0
22112,Total de víctimas de lesiones dolosas,25,13,47
22112,Total de víctimas de muertes en siniestros viales,6,5,8
22112,Total de víctimas de lesiones culposas en siniestros viales,17,41,58
22112,Total de víctimas de violaciones,4,2,2
22112,Total de víctimas de otros delitos contra la integridad sexual,9,10,11
22112,Total de hechos de amenazas,13,8,18
22112,Total de delitos contra la propiedad,136,127,180
22112,Total de hechos de robos,43,39,66
